NRO_FACT,COD_PROD,DESC_PROD,CANTIDAD,FECHA_FACT,PRECIO_UNIT,COD_CLIENTE,DISTRITO
536847,BLSI1,SACHA INCHI,24,8/01/2018,10,17135,JESUS MARIA
536847,BLSI1,SACHA INCHI,24,8/09/2019,10,17135,JESUS MARIA
536848,BLSI1,SACHA INCHI,80,5/10/2019,10,13408,JESUS MARIA
536848,BLSI1,SACHA INCHI,100,18/01/2018,10,13408,JESUS MARIA
536848,BLSI1,SACHA INCHI,100,31/12/2018,10,13408,JESUS MARIA
536849,BLSI1,SACHA INCHI,19,26/10/2018,10,17396,JESUS MARIA
536849,BLSI1,SACHA INCHI,48,4/01/2019,10,17396,JESUS MARIA
536849,BLSV1,SNEAKER VEGANO,39,3/06/2018,4,17396,JESUS MARIA
C536850,BLSV1,SNEAKER VEGANO,-48,18/01/2019,4,14213,JESUS MARIA
C536850,BLSV1,SNEAKER VEGANO,-50,7/11/2018,4,14213,JESUS MARIA
C536850,BLSV1,SNEAKER VEGANO,-50,27/08/2019,4,14213,JESUS MARIA
C536850,BLSV1,SNEAKER VEGANO,-48,13/05/2018,4,14213,JESUS MARIA
C536850,BLSV1,SNEAKER VEGANO,-48,9/10/2018,4,14213,JESUS MARIA
536851,BLSV1,SNEAKER VEGANO,24,9/05/2018,4,12967,JESUS MARIA
536851,BLCC1,CAMU CAMU,36,25/02/2018,10,12967,JESUS MARIA
536851,BLCC1,CAMU CAMU,6,26/04/2019,10,12967,JESUS MARIA
536851,BLCC1,CAMU CAMU,60,27/01/2019,10,12967,JESUS MARIA
536851,BLCC1,CAMU CAMU,12,16/02/2018,10,12967,JESUS MARIA
536851,BLCC1,CAMU CAMU,36,9/11/2018,10,12967,JESUS MARIA
536851,BLSI1,SACHA INCHI,6,26/02/2019,10,12967,JESUS MARIA
536851,BLSI1,SACHA INCHI,48,30/07/2019,10,12967,JESUS MARIA
536851,BLSI1,SACHA INCHI,56,18/12/2019,10,12967,JESUS MARIA
536851,BLAI1,ARROZ INTEGRAL,8,15/01/2018,6,12967,LA MOLINA
536851,BLAI1,ARROZ INTEGRAL,32,24/10/2019,6,12967,LA MOLINA
536851,BLAI1,ARROZ INTEGRAL,6,2/11/2019,6,12967,LA MOLINA
536851,BLAI1,ARROZ INTEGRAL,6,20/01/2019,6,12967,LA MOLINA
536851,BLAI1,ARROZ INTEGRAL,12,21/03/2018,6,12967,LA MOLINA
536851,BLAI1,ARROZ INTEGRAL,12,23/11/2018,6,12967,LA MOLINA
536852,BLAI1,ARROZ INTEGRAL,12,5/09/2019,6,12686,LA MOLINA
536852,BLAI1,ARROZ INTEGRAL,24,9/09/2018,6,12686,LA MOLINA
536852,BLAI1,ARROZ INTEGRAL,24,23/02/2018,6,12686,LA MOLINA
536852,BLAI1,ARROZ INTEGRAL,10,4/08/2018,6,12686,LA MOLINA
536852,BLAI1,ARROZ INTEGRAL,12,14/08/2018,6,12686,LA MOLINA
536852,BLAI1,ARROZ INTEGRAL,24,3/03/2019,6,12686,LA MOLINA
536852,BLAI1,ARROZ INTEGRAL,1,8/11/2018,6,12686,LA MOLINA
C536853,BLAI1,ARROZ INTEGRAL,-1,7/08/2018,6,14679,LA MOLINA
C536854,BLAI1,ARROZ INTEGRAL,-1,7/06/2019,6,15240,LA MOLINA
C536854,BLAI1,ARROZ INTEGRAL,-1,11/06/2018,6,15240,LA MOLINA
C536854,BLAI1,ARROZ INTEGRAL,-1,21/10/2018,6,15240,LA MOLINA
C536855,BLAI1,ARROZ INTEGRAL,-4,21/12/2019,6,18225,LA MOLINA
536856,BLAI1,ARROZ INTEGRAL,12,4/07/2019,6,13370,LA MOLINA
536856,BLAI1,ARROZ INTEGRAL,2,12/06/2019,6,13370,LA MOLINA
536856,BLAI1,ARROZ INTEGRAL,6,6/09/2018,6,13370,LA MOLINA
536856,BLAI1,ARROZ INTEGRAL,24,14/11/2019,6,13370,LA MOLINA
536856,BLAI1,ARROZ INTEGRAL,2,26/11/2018,6,13370,LA MOLINA
536856,BLAI1,ARROZ INTEGRAL,12,4/08/2018,6,13370,LA MOLINA
536856,BLAI1,ARROZ INTEGRAL,6,5/08/2019,6,13370,LA MOLINA
536856,BLAI1,ARROZ INTEGRAL,4,6/05/2019,6,13370,LA MOLINA
536856,BLAI1,ARROZ INTEGRAL,2,28/04/2018,6,13370,LA MOLINA
536856,BLAI1,ARROZ INTEGRAL,6,17/09/2018,6,13370,LA MOLINA
536856,BLAI1,ARROZ INTEGRAL,6,31/12/2018,6,13370,LA MOLINA
536856,BLAI1,ARROZ INTEGRAL,6,7/06/2019,6,13370,LA MOLINA
536856,BLP01,PROPOLEO,6,21/12/2019,6,13370,CERCADO
536856,BLP01,PROPOLEO,6,17/07/2018,6,13370,CERCADO
536856,BLP01,PROPOLEO,48,14/07/2018,6,13370,CERCADO
536856,BLP01,PROPOLEO,12,17/05/2019,6,13370,CERCADO
536856,BLP01,PROPOLEO,12,9/06/2019,6,13370,CERCADO
536856,BLP01,PROPOLEO,12,19/01/2019,6,13370,CERCADO
536856,BLAL2,ACEITE LINAZA,12,3/09/2019,9,13370,CERCADO
536856,BLBE2,BARRA ENERGETICA,12,7/11/2018,2,13370,LA MOLINA
536856,BLOJ1,OJUELAS,2,13/10/2019,3,13370,LA MOLINA
536856,BLOJ1,OJUELAS,2,19/11/2019,3,13370,LA MOLINA
536856,BLKZ1,KEKE ZANAHORIA,8,21/09/2018,5,13370,LA MOLINA
536856,BLKZ1,KEKE ZANAHORIA,6,5/03/2018,5,13370,LA MOLINA
536856,BLKG1,KEKE GUINDON,6,18/08/2019,5,13370,LA MOLINA
536856,BLKG1,KEKE GUINDON,12,13/10/2018,5,13370,LA MOLINA
536856,BLKG1,KEKE GUINDON,2,23/03/2019,5,13370,LA MOLINA
536856,BLKG1,KEKE GUINDON,3,12/11/2018,5,13370,LA MOLINA
536856,BLG01,GRANOLA,6,24/11/2019,6,13370,LA MOLINA
536856,BLG01,GRANOLA,6,5/04/2018,6,13370,LA MOLINA
536856,BLG01,GRANOLA,8,23/07/2018,6,13370,LA MOLINA
536856,BLG01,GRANOLA,12,3/12/2018,6,13370,LA MOLINA
536856,BLG01,GRANOLA,4,30/11/2019,6,13370,LA MOLINA
536856,BLG01,GRANOLA,12,17/06/2019,6,13370,LA MOLINA
536856,BLG01,GRANOLA,12,21/11/2019,6,13370,LA MOLINA
536856,BLG01,GRANOLA,12,9/02/2018,6,13370,LA MOLINA
536856,BLG01,GRANOLA,4,10/06/2018,6,13370,LA MOLINA
536856,BLG01,GRANOLA,6,7/08/2019,6,13370,LA MOLINA
536856,BLG01,GRANOLA,12,25/10/2018,6,13370,LA MOLINA
536857,BLG01,GRANOLA,5,8/03/2019,6,16883,LA MOLINA
536857,BLG01,GRANOLA,2,31/08/2018,6,16883,LA MOLINA
536857,BLG01,GRANOLA,2,29/10/2019,6,16883,LA MOLINA
536857,BLG01,GRANOLA,1,14/03/2018,6,16883,LA MOLINA
536857,BLG01,GRANOLA,3,3/09/2019,6,16883,LA MOLINA
536857,BLG01,GRANOLA,3,20/04/2019,6,16883,LA MOLINA
536857,BLG01,GRANOLA,4,13/11/2019,6,16883,LA MOLINA
536857,BLG01,GRANOLA,5,29/06/2019,6,16883,LA MOLINA
536857,BLG01,GRANOLA,4,15/01/2018,6,16883,LA MOLINA
536857,BLG01,GRANOLA,4,14/06/2018,6,16883,LA MOLINA
536857,BLG01,GRANOLA,5,3/01/2019,6,16883,LA MOLINA
536857,BLG01,GRANOLA,1,10/05/2018,6,16883,LA MOLINA
536857,BLG01,GRANOLA,3,10/11/2018,6,16883,LA MOLINA
536857,BLG01,GRANOLA,3,29/12/2018,6,16883,LA MOLINA
536857,BLG01,GRANOLA,6,8/03/2019,6,16883,LA MOLINA
536857,BLG01,GRANOLA,1,17/08/2018,6,16883,LA MOLINA
536857,BLG01,GRANOLA,2,12/06/2018,6,16883,LA MOLINA
536858,BLG01,GRANOLA,30,27/11/2019,6,13520,LA MOLINA
536858,BLG01,GRANOLA,36,17/03/2019,6,13520,LA MOLINA
536858,BLG01,GRANOLA,24,14/02/2019,6,13520,LA MOLINA
536858,BLG01,GRANOLA,16,8/09/2018,6,13520,LA MOLINA
536858,BLG01,GRANOLA,2,24/02/2018,6,13520,LA MOLINA
536858,BLG01,GRANOLA,2,21/07/2018,6,13520,LA MOLINA
536859,BLG01,GRANOLA,1,29/12/2019,6,12841,LA MOLINA
536859,BLG01,GRANOLA,3,25/09/2018,6,12841,LA MOLINA
536859,BLP01,PROPOLEO,1,21/06/2018,6,12841,LA MOLINA
536859,BLP01,PROPOLEO,5,30/01/2018,6,12841,LA MOLINA
536859,BLP01,PROPOLEO,2,5/07/2018,6,12841,LA MOLINA
536859,BLP01,PROPOLEO,2,26/06/2019,6,12841,LA MOLINA
536859,BLP01,PROPOLEO,36,26/12/2018,6,12841,LA MOLINA
536859,BLP01,PROPOLEO,36,25/12/2018,6,12841,LA MOLINA
536859,BLP01,PROPOLEO,4,3/09/2018,6,12841,LA MOLINA
536859,BLP01,PROPOLEO,2,21/12/2018,6,12841,LA MOLINA
536859,BLP01,PROPOLEO,2,23/08/2018,6,12841,LA MOLINA
536859,BLP01,PROPOLEO,14,19/12/2018,6,12841,LA MOLINA
536859,BLP01,PROPOLEO,10,14/11/2018,6,12841,LA MOLINA
536859,BLAC1,ACEITE DE COCO,2,7/04/2019,9,12841,MAGDALENA
536859,BLAC1,ACEITE DE COCO,4,19/01/2019,9,12841,MAGDALENA
536859,BLC01,CACAO,3,15/01/2019,5,12841,MAGDALENA
536859,BLC01,CACAO,10,21/06/2019,5,12841,MAGDALENA
536859,BLC01,CACAO,4,13/03/2019,5,12841,MAGDALENA
536859,BLC01,CACAO,1,9/09/2018,5,12841,MAGDALENA
536859,BLC01,CACAO,18,11/08/2019,5,12841,MAGDALENA
536859,BLC01,CACAO,3,23/01/2018,5,12841,MAGDALENA
536859,BLC01,CACAO,3,29/08/2019,5,12841,MAGDALENA
536859,BLC01,CACAO,10,19/01/2019,5,12841,MAGDALENA
536859,BLC01,QUINUA,10,5/02/2019,6,12841,OTROS
536860,BLC01,QUINUA,1,13/03/2018,6,16905,OTROS
536860,BLC01,QUINUA,1,22/01/2018,6,16905,OTROS
536860,BLC01,QUINUA,24,31/05/2018,6,16905,OTROS
536860,BLAC2,ACEITE DE COCO,10,13/05/2019,9,16905,OTROS
536860,BLC02,CACAO,3,30/01/2018,5,16905,OTROS
536860,BLM02,MACA,13,9/12/2018,6,16905,MAGDALENA
536860,BLC01,QUINUA,48,9/09/2019,6,16905,MAGDALENA
536860,BLC01,QUINUA,3,15/08/2018,6,16905,MAGDALENA
536860,BLC01,QUINUA,3,10/09/2018,6,16905,MAGDALENA
536860,BLC01,QUINUA,2,1/12/2018,6,16905,MAGDALENA
536861,BLC01,QUINUA,6,28/08/2019,6,12427,MAGDALENA
536861,BLC01,QUINUA,12,27/10/2019,6,12427,MAGDALENA
536861,BLC01,QUINUA,6,20/04/2019,6,12427,MAGDALENA
536861,BLC01,QUINUA,8,26/05/2018,6,12427,MAGDALENA
536861,BLC01,QUINUA,8,6/11/2019,6,12427,MAGDALENA
536861,BLC01,QUINUA,6,9/12/2019,6,12427,MAGDALENA
536861,BLC01,QUINUA,6,4/08/2018,6,12427,MAGDALENA
536861,BLC01,QUINUA,12,11/10/2018,6,12427,MAGDALENA
536861,BLC01,QUINUA,12,4/04/2019,6,12427,MAGDALENA
536861,BLC01,QUINUA,3,9/05/2019,6,12427,MAGDALENA
536862,BLAC1,ACEITE DE COCO,1,24/10/2018,9,,MAGDALENA
536862,BLAC1,ACEITE DE COCO,2,17/09/2018,9,,MAGDALENA
536862,BLAC1,ACEITE DE COCO,3,17/01/2018,9,,MAGDALENA
536862,BLAC1,ACEITE DE COCO,3,31/07/2019,9,,MAGDALENA
536862,BLC01,CACAO,1,19/05/2019,5,,MAGDALENA
536862,BLC01,CACAO,1,19/10/2018,5,,MAGDALENA
536862,BLC01,CACAO,1,23/09/2019,5,,MAGDALENA
536862,BLM02,MACA,2,16/06/2019,6,,OTROS
536862,BLC01,QUINUA,2,4/01/2019,6,,OTROS
536862,BLC01,QUINUA,6,27/08/2019,6,,OTROS
536862,BLC01,QUINUA,1,23/07/2019,6,,OTROS
536862,BLC01,QUINUA,1,21/06/2018,6,,OTROS
536862,BLC01,QUINUA,5,29/11/2019,6,,OTROS
536862,BLC01,QUINUA,2,29/07/2019,6,,OTROS
536862,BLC01,CACAO,2,30/04/2018,5,,OTROS
536862,BLC01,CACAO,2,3/06/2018,5,,OTROS
536862,BLC01,QUINUA,2,13/07/2018,6,,MAGDALENA
536862,BLC01,QUINUA,1,21/12/2019,6,,LINCE
536862,BLAC2,ACEITE DE COCO,1,22/05/2019,9,,LINCE
536862,BLM02,MACA,2,5/07/2019,6,,LINCE
536862,BLC01,QUINUA,1,24/05/2019,6,,LINCE
536862,BLC01,QUINUA,1,18/12/2019,6,,LINCE
536862,BLC01,QUINUA,1,10/12/2019,6,,LINCE
536862,BLC01,QUINUA,1,4/06/2019,6,,LINCE
536862,BLC01,CACAO,1,16/10/2019,5,,LINCE
536862,BLC01,QUINUA,1,19/06/2018,6,,LINCE
536862,BLC01,QUINUA,1,7/11/2018,6,,LINCE
536862,BLC01,QUINUA,1,19/02/2019,6,,LINCE
536862,BLAC1,ACEITE DE COCO,1,19/08/2019,9,,LINCE
536862,BLAC1,ACEITE DE COCO,7,21/06/2019,9,,LINCE
536862,BLC01,CACAO,1,11/06/2018,5,,LINCE
536862,BLC01,QUINUA,1,23/04/2019,6,,LINCE
536862,BLC01,QUINUA,1,15/08/2019,6,,LINCE
536862,BLG01,GRANOLA,3,13/01/2018,6,,JESUS MARIA
536862,BLG01,GRANOLA,2,8/06/2018,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,14/09/2018,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,21/06/2019,6,,JESUS MARIA
536862,BLG01,GRANOLA,8,30/09/2019,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,14/06/2019,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,16/02/2019,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,14/02/2019,6,,JESUS MARIA
536862,BLG01,GRANOLA,3,21/03/2018,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,16/06/2018,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,16/11/2019,6,,JESUS MARIA
536862,BLG01,GRANOLA,6,16/02/2019,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,5/11/2018,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,4/01/2019,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,1/06/2018,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,10/04/2018,6,,JESUS MARIA
536862,BLG01,GRANOLA,2,28/08/2018,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,8/12/2018,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,20/12/2019,6,,JESUS MARIA
536862,BLG01,GRANOLA,2,7/06/2019,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,22/02/2019,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,21/12/2019,6,,JESUS MARIA
536862,BLG01,GRANOLA,4,13/06/2018,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,16/08/2019,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,12/07/2018,6,,JESUS MARIA
536862,BLG01,GRANOLA,2,8/04/2018,6,,JESUS MARIA
536862,BLG01,GRANOLA,1,18/01/2019,6,,JESUS MARIA
536862,BLG01,GRANOLA,6,28/06/2018,6,,JESUS MARIA
536862,BLSI1,SACHA INCHI,1,17/04/2018,10,,LINCE
536862,BLSI1,SACHA INCHI,1,12/11/2018,10,,LINCE
536862,BLSI1,SACHA INCHI,1,9/06/2018,10,,LINCE
536862,BLSI1,SACHA INCHI,1,9/09/2018,10,,LINCE
536862,BLSI1,SACHA INCHI,1,13/04/2019,10,,LINCE
536862,BLSI1,SACHA INCHI,2,28/05/2018,10,,LINCE
536862,BLSI1,SACHA INCHI,2,8/05/2019,10,,LINCE
536862,BLSI1,SACHA INCHI,2,2/10/2018,10,,LINCE
536862,BLSI1,SACHA INCHI,1,3/01/2019,10,,LINCE
536862,BLSI1,SACHA INCHI,2,27/11/2019,10,,LINCE
536862,BLSI1,SACHA INCHI,1,5/08/2019,10,,LINCE
536862,BLSI1,SACHA INCHI,1,8/08/2018,10,,LINCE
536862,BLSI1,SACHA INCHI,2,7/06/2019,10,,LINCE
536862,BLSI1,SACHA INCHI,4,21/12/2018,10,,LINCE
536862,BLSI1,SACHA INCHI,2,25/02/2018,10,,LINCE
536862,BLSI1,SACHA INCHI,5,28/05/2018,10,,LINCE
536862,BLSI1,SACHA INCHI,1,30/09/2019,10,,LINCE
536862,BLSI1,SACHA INCHI,1,25/06/2019,10,,LINCE
536862,BLSI1,SACHA INCHI,2,29/11/2018,10,,LINCE
536862,BLSI1,SACHA INCHI,1,2/06/2019,10,,LINCE
536863,BLSI1,SACHA INCHI,1,31/10/2018,10,17967,LINCE
536863,BLSI1,SACHA INCHI,1,27/02/2018,10,17967,LINCE
536863,BLSI1,SACHA INCHI,1,4/01/2019,10,17967,LINCE
536863,BLSI1,SACHA INCHI,1,18/03/2018,10,17967,LINCE
536863,BLSI1,SACHA INCHI,1,14/09/2018,10,17967,LINCE
536863,BLSI1,SACHA INCHI,1,7/02/2019,10,17967,LINCE
536863,BLSI1,SACHA INCHI,1,23/04/2019,10,17967,LINCE
536863,BLSI1,SACHA INCHI,1,3/08/2018,10,17967,LINCE
536863,BLSI1,SACHA INCHI,1,8/11/2019,10,17967,LINCE
536863,BLSI1,SACHA INCHI,1,25/05/2018,10,17967,LINCE
536863,BLSI1,SACHA INCHI,1,18/05/2019,10,17967,LINCE
536863,BLSI1,SACHA INCHI,1,23/01/2018,10,17967,LINCE
536863,BLSI1,SACHA INCHI,1,11/11/2019,10,17967,LINCE
536863,BLSI1,SACHA INCHI,1,6/09/2018,10,17967,LINCE
536863,BLSV1,SNEAKER VEGANO,2,23/08/2019,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,16/04/2018,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,30/03/2019,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,5/11/2018,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,25/02/2019,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,14/07/2019,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,3/04/2019,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,17/02/2019,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,23/10/2019,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,3/05/2018,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,29/05/2019,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,2,27/05/2019,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,12,9/12/2019,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,2,26/01/2019,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,27/06/2018,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,2/05/2019,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,22/07/2019,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,14/12/2018,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,2,4/04/2018,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,2,3/02/2018,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,8/05/2019,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,10/06/2019,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,15/10/2018,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,12,13/06/2018,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,2,30/12/2019,4,17967,JESUS MARIA
536863,BLSV1,SNEAKER VEGANO,1,15/02/2018,4,17967,JESUS MARIA
536863,BLCC1,CAMU CAMU,1,25/05/2019,10,17967,JESUS MARIA
536863,BLCC1,CAMU CAMU,1,22/11/2018,10,17967,JESUS MARIA
536863,BLCC1,CAMU CAMU,3,8/03/2018,10,17967,JESUS MARIA
536863,BLSI1,SACHA INCHI,2,16/03/2018,10,17967,SAN BORJA
536863,BLSI1,SACHA INCHI,1,27/02/2018,10,17967,SAN BORJA
536863,BLSI1,SACHA INCHI,1,27/09/2018,10,17967,SAN BORJA
536863,BLSI1,SACHA INCHI,1,30/10/2019,10,17967,SAN BORJA
536863,BLSI1,SACHA INCHI,2,9/12/2018,10,17967,SAN BORJA
536864,BLSI1,SACHA INCHI,2,1/03/2019,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,17/06/2019,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,24/01/2018,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,29/10/2019,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,19/04/2018,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,2,25/04/2019,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,23/04/2018,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,3,21/09/2019,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,14/03/2018,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,13/07/2018,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,2,21/06/2019,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,2,5/02/2019,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,3,12/01/2018,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,17/09/2019,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,9/01/2018,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,4/03/2019,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,26/06/2018,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,2,25/03/2019,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,3,10/06/2018,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,29/07/2018,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,9/01/2019,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,7/01/2019,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,31/01/2019,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,7/01/2019,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,20/08/2018,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,19/12/2019,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,26/11/2019,10,,SAN BORJA
536864,BLSI1,SACHA INCHI,1,26/12/2018,10,,SAN BORJA
536864,BLSV1,SNEAKER VEGANO,2,7/08/2019,4,,SAN JUAN DE LURIGANCHO
536864,BLSV1,SNEAKER VEGANO,2,9/11/2019,4,,SAN JUAN DE LURIGANCHO
536864,BLSV1,SNEAKER VEGANO,1,18/03/2019,4,,SAN JUAN DE LURIGANCHO
536864,BLSV1,SNEAKER VEGANO,1,24/01/2019,4,,SAN JUAN DE LURIGANCHO
536864,BLSV1,SNEAKER VEGANO,2,8/11/2019,4,,SAN JUAN DE LURIGANCHO
536864,BLSV1,SNEAKER VEGANO,1,1/06/2019,4,,SAN JUAN DE LURIGANCHO
536864,BLSV1,SNEAKER VEGANO,1,18/10/2018,4,,SAN JUAN DE LURIGANCHO
536864,BLSV1,SNEAKER VEGANO,1,17/09/2019,4,,SAN JUAN DE LURIGANCHO
536864,BLSV1,SNEAKER VEGANO,1,19/12/2019,4,,SAN JUAN DE LURIGANCHO
536864,BLSV1,SNEAKER VEGANO,1,11/12/2018,4,,SAN JUAN DE LURIGANCHO
536864,BLSV1,SNEAKER VEGANO,1,13/08/2018,4,,SAN JUAN DE LURIGANCHO
536864,BLSV1,SNEAKER VEGANO,1,21/02/2018,4,,SAN JUAN DE LURIGANCHO
536864,BLSV1,SNEAKER VEGANO,2,3/03/2018,4,,SAN JUAN DE LURIGANCHO
536864,BLSV1,SNEAKER VEGANO,1,21/05/2019,4,,SAN JUAN DE LURIGANCHO
536864,BLSV1,SNEAKER VEGANO,5,12/02/2018,4,,SAN JUAN DE LURIGANCHO
536864,BLSV1,SNEAKER VEGANO,1,16/11/2018,4,,SAN JUAN DE LURIGANCHO
536864,BLCC1,CAMU CAMU,1,7/08/2018,10,,SAN JUAN DE LURIGANCHO
536864,BLCC1,CAMU CAMU,1,26/02/2019,10,,SAN JUAN DE LURIGANCHO
536864,BLCC1,CAMU CAMU,1,12/04/2018,10,,SAN JUAN DE LURIGANCHO
536865,BLSI1,SACHA INCHI,5,9/12/2019,10,,SAN JUAN DE LURIGANCHO
536865,BLSI1,SACHA INCHI,2,10/06/2019,10,,SAN JUAN DE LURIGANCHO
536865,BLSI1,SACHA INCHI,7,13/08/2018,10,,SAN JUAN DE LURIGANCHO
536865,BLSI1,SACHA INCHI,1,20/06/2018,10,,SAN JUAN DE LURIGANCHO
536865,BLSI1,SACHA INCHI,1,14/09/2018,10,,SAN JUAN DE LURIGANCHO
536865,BLSI1,SACHA INCHI,1,14/09/2018,10,,SAN JUAN DE LURIGANCHO
536865,BLSI1,SACHA INCHI,2,8/04/2018,10,,SAN JUAN DE LURIGANCHO
536865,BLSI1,SACHA INCHI,1,12/09/2018,10,,SAN JUAN DE LURIGANCHO
536865,BLSI1,SACHA INCHI,2,7/11/2019,10,,SAN JUAN DE LURIGANCHO
536865,BLSI1,SACHA INCHI,5,10/07/2018,10,,SAN JUAN DE LURIGANCHO
536865,BLSI1,SACHA INCHI,5,28/03/2019,10,,SAN JUAN DE LURIGANCHO
536865,BLSI1,SACHA INCHI,1,14/09/2018,10,,SAN JUAN DE LURIGANCHO
536865,BLSI1,SACHA INCHI,1,22/02/2019,10,,SAN JUAN DE LURIGANCHO
536865,BLMA1,MIEL DE AVEJA,2,2/11/2018,8,,JESUS MARIA
536865,BLMA1,MIEL DE AVEJA,1,29/12/2018,8,,JESUS MARIA
536865,BLMA1,MIEL DE AVEJA,1,11/01/2019,8,,JESUS MARIA
536865,BLMA1,MIEL DE AVEJA,1,20/12/2019,8,,JESUS MARIA
536865,BLMA1,MIEL DE AVEJA,1,28/04/2019,8,,JESUS MARIA
536865,BLMA1,MIEL DE AVEJA,1,29/05/2018,8,,JESUS MARIA
536865,BLAI1,ARROZ INTEGRAL,1,6/03/2018,6,,JESUS MARIA
536865,BLAI1,ARROZ INTEGRAL,3,11/09/2019,6,,JESUS MARIA
536865,BLAI1,ARROZ INTEGRAL,1,2/03/2018,6,,JESUS MARIA
536865,BLAI1,ARROZ INTEGRAL,1,18/06/2019,6,,JESUS MARIA
536865,BLBQ1,BOL QUINUA,1,12/07/2019,2,,JESUS MARIA
536865,BLBQ1,BOL QUINUA,2,18/12/2019,2,,JESUS MARIA
536865,BLMF1,MIX FRUTOS,1,8/06/2018,3,,JESUS MARIA
536865,BLMF1,MIX FRUTOS,2,15/06/2018,3,,JESUS MARIA
536865,BLMF1,MIX FRUTOS,2,28/07/2018,3,,JESUS MARIA
536865,BLMF1,MIX FRUTOS,4,13/10/2019,3,,JESUS MARIA
536865,BLMF1,MIX FRUTOS,1,10/05/2018,3,,JESUS MARIA
536865,BLMF1,MIX FRUTOS,1,28/10/2019,3,,JESUS MARIA
