NRO_FACT,COD_PROD,DESC_PROD,CANTIDAD,FECHA_FACT,PRECIO_UNIT,COD_CLIENTE,DISTRITO
242006,BLSI1,SACHA INCHI,-1,11/03/2019,10,10210,JESUS MARIA
242007,BLSI1,SACHA INCHI,12,11/03/2019,10,10072,JESUS MARIA
242008,BLSV1,SNEAKER VEGANO,10,11/03/2019,4,10083,SAN BORJA
242009,BLSI1,SACHA INCHI,1,11/03/2019,10,10101,JESUS MARIA
242010,BLAL1,ACEITE LINAZA,1,11/03/2019,9,10066,JESUS MARIA
242011,BLSV1,SNEAKER VEGANO,16,11/03/2019,4,10200,JESUS MARIA
242012,BLSI1,SACHA INCHI,2,11/03/2019,10,10052,SAN BORJA
242013,BLP01,PROPOLEO,2,11/03/2019,6,10186,JESUS MARIA
242014,BLP01,PROPOLEO,3,11/03/2019,6,10107,SAN BORJA
242015,BLOJ1,OJUELAS,4,11/03/2019,3,10066,JESUS MARIA
242016,BLMC1,MATE DE COCA,3,12/03/2019,5,10022,SURQUILLO
242017,BLBQ1,BOL QUINUA,6,12/03/2019,2,10173,BARRANCO
242018,BLMC1,MATE DE COCA,1,12/03/2019,5,10124,BARRANCO
242019,BLMF1,MIX FRUTOS,1,12/03/2019,3,10247,MIRAFLORES
242020,BLSV1,SNEAKER VEGANO,2,12/03/2019,4,10124,BREÑA
242021,BLAI1,ARROZ INTEGRAL,2,12/03/2019,6,10033,SAN MIGUEL
242022,BLP01,PROPOLEO,6,12/03/2019,6,10200,JESUS MARIA
242023,BLBE1,BARRA ENERGETICA,6,12/03/2019,2,10134,JESUS MARIA
242024,BLMF1,MIX FRUTOS,1,12/03/2019,3,10126,JESUS MARIA
242025,BLSV1,SNEAKER VEGANO,1,12/03/2019,4,10096,JESUS MARIA
242026,BLAI1,ARROZ INTEGRAL,1,12/03/2019,6,10068,SAN MARTIN
242027,BLSI1,SACHA INCHI,2,12/03/2019,10,10142,PUEBLO LIBRE
242028,BLOJ1,OJUELAS,100,12/03/2019,3,10172,LA MOLINA
242029,BLKZ1,KEKE ZANAHORIA,6,12/03/2019,5,10037,LA MOLINA
242030,BLBE1,BARRA ENERGETICA,12,12/03/2019,2,10017,JESUS MARIA
242031,BLP01,PROPOLEO,1,12/03/2019,6,10028,CERCADO
242032,BLSV1,SNEAKER VEGANO,10,12/03/2019,4,10136,JESUS MARIA
242033,BLP01,PROPOLEO,12,12/03/2019,6,10131,JESUS MARIA
242034,BLSI1,SACHA INCHI,1,12/03/2019,10,10244,JESUS MARIA
242035,BLC01,QUINUA,24,13/03/2019,6,10050,MAGDALENA
242036,BLG01,GRANOLA,1,13/03/2019,6,10129,LA VICTORIA
242037,BLCC1,CAMU CAMU,3,13/03/2019,10,10016,JESUS MARIA
242038,BLAL1,ACEITE LINAZA,1,13/03/2019,9,10031,JESUS MARIA
242039,BLG01,GRANOLA,10,13/03/2019,6,10120,LA VICTORIA
242040,BLSV1,SNEAKER VEGANO,1,13/03/2019,4,10196,JESUS MARIA
242041,BLSV1,SNEAKER VEGANO,1,13/03/2019,4,10225,CERCADO
242042,BLSI1,SACHA INCHI,12,13/03/2019,10,10088,JESUS MARIA
242043,BLMA1,MIEL DE AVEJA,2,13/03/2019,8,10111,JESUS MARIA
242044,BLC01,CACAO,4,13/03/2019,5,10179,MAGDALENA
242045,BLMF1,MIX FRUTOS,16,13/03/2019,3,10029,JESUS MARIA
242046,BLMA1,MIEL DE AVEJA,1,13/03/2019,8,10226,SAN MARTIN
242047,BLAL1,ACEITE LINAZA,6,13/03/2019,9,10216,JESUS MARIA
242048,BLG01,GRANOLA,4,13/03/2019,6,10089,JESUS MARIA
242049,BLKG1,KEKE GUINDON,1,13/03/2019,5,10074,JESUS MARIA
242050,BLAI1,ARROZ INTEGRAL,24,13/03/2019,6,10200,JESUS MARIA
242051,BLG01,GRANOLA,128,14/03/2019,6,10033,JESUS MARIA
242052,BLSI1,SACHA INCHI,3,14/03/2019,10,10197,JESUS MARIA
242053,BLCC1,CAMU CAMU,1,14/03/2019,10,10131,CERCADO
242054,BLAI1,ARROZ INTEGRAL,4,14/03/2019,6,10210,SAN BORJA
242055,BLSV1,SNEAKER VEGANO,1,14/03/2019,4,10168,JESUS MARIA
242056,BLMC1,MATE DE COCA,6,14/03/2019,5,10154,BARRANCO
242057,BLAI1,ARROZ INTEGRAL,3,14/03/2019,6,10200,BARRANCO
242058,BLSI1,SACHA INCHI,10,14/03/2019,10,10098,CERCADO
242059,BLKZ1,KEKE ZANAHORIA,12,14/03/2019,5,10058,JESUS MARIA
242060,BLMA1,MIEL DE AVEJA,1,14/03/2019,8,10204,JESUS MARIA
242061,BLSI1,SACHA INCHI,8,14/03/2019,10,10050,JESUS MARIA
242062,BLC01,CACAO,1,14/03/2019,5,10098,JESUS MARIA
242063,BLKG1,KEKE GUINDON,12,14/03/2019,5,10134,LA MOLINA
242064,BLOJ1,OJUELAS,12,14/03/2019,3,10089,JESUS MARIA
242065,BLSI1,SACHA INCHI,1,14/03/2019,10,10162,JESUS MARIA
242066,BLC01,QUINUA,48,15/03/2019,6,10019,MAGDALENA
242067,BLMF1,MIX FRUTOS,1,15/03/2019,3,10009,SAN BORJA
242068,BLAI1,ARROZ INTEGRAL,1,15/03/2019,6,10138,SAN JUAN DE MIRAFLORES
242069,BLMF1,MIX FRUTOS,9,15/03/2019,3,10009,SURQUILLO
242070,BLSI1,SACHA INCHI,6,15/03/2019,10,10070,LA MOLINA
242071,BLSI1,SACHA INCHI,8,15/03/2019,10,10017,CERCADO
242072,BLP01,PROPOLEO,1,15/03/2019,6,10075,SAN BORJA
242073,BLMF1,MIX FRUTOS,1,15/03/2019,3,10206,JESUS MARIA
242074,BLMA1,MIEL DE AVEJA,108,15/03/2019,8,10233,JESUS MARIA
242075,BLS01,SABILA,6,15/03/2019,5,10193,JESUS MARIA
242076,BLSI1,SACHA INCHI,1,15/03/2019,10,10037,JESUS MARIA
242077,BLSI1,SACHA INCHI,24,16/03/2019,10,10224,JESUS MARIA
242078,BLP01,PROPOLEO,4,16/03/2019,6,10215,JESUS MARIA
242079,BLA01,ALGARROBINA,96,16/03/2019,8,10038,JESUS MARIA
242080,BLSI1,SACHA INCHI,4,16/03/2019,10,10105,JESUS MARIA
242081,BLMA1,MIEL DE AVEJA,4,16/03/2019,8,10127,MIRAFLORES
242082,BLKG1,KEKE GUINDON,10,16/03/2019,5,10009,JESUS MARIA
242083,BLMC1,MATE DE COCA,6,16/03/2019,5,10066,JESUS MARIA
242084,BLSI1,SACHA INCHI,3,16/03/2019,10,10063,JESUS MARIA
242085,BLC01,QUINUA,12,16/03/2019,6,10162,MAGDALENA
242086,BLSI1,SACHA INCHI,4,16/03/2019,10,10084,JESUS MARIA
242087,BLG01,GRANOLA,12,16/03/2019,6,10165,LA MOLINA
242088,BLCC1,CAMU CAMU,1,16/03/2019,10,10084,LA MOLINA
242089,BLMC1,MATE DE COCA,1,16/03/2019,5,10107,SAN MIGUEL
242090,BLG01,GRANOLA,6,16/03/2019,6,10112,JESUS MARIA
242091,BLSI1,SACHA INCHI,3,16/03/2019,10,10212,JESUS MARIA
242092,BLSI1,SACHA INCHI,1,16/03/2019,10,10092,JESUS MARIA
242093,BLC01,QUINUA,24,17/03/2019,6,10113,MAGDALENA
242094,BLSV1,SNEAKER VEGANO,600,17/03/2019,4,10235,JESUS MARIA
242095,BLG01,GRANOLA,5,17/03/2019,6,10086,JESUS MARIA
242096,BLKG1,KEKE GUINDON,12,17/03/2019,5,10127,LA MOLINA
242097,BLAL1,ACEITE LINAZA,30,17/03/2019,9,10185,JESUS MARIA
242098,BLSI1,SACHA INCHI,1,17/03/2019,10,10236,JESUS MARIA
242099,BLMF1,MIX FRUTOS,12,17/03/2019,3,10219,SAN MIGUEL
242100,BLG01,GRANOLA,2,17/03/2019,6,10029,SAN BORJA
242101,BLP01,PROPOLEO,12,17/03/2019,6,10147,JESUS MARIA
242102,BLG01,GRANOLA,36,17/03/2019,6,10227,LA MOLINA
242103,BLG01,GRANOLA,3,17/03/2019,6,10082,SAN BORJA
242104,BLP01,PROPOLEO,9,17/03/2019,6,10122,PUEBLO LIBRE
242105,BLAI1,ARROZ INTEGRAL,2,17/03/2019,6,10072,SAN MIGUEL
242106,BLKG1,KEKE GUINDON,5,17/03/2019,5,10189,JESUS MARIA
242107,BLSV1,SNEAKER VEGANO,96,18/03/2019,4,10051,SAN BORJA
242108,BLKZ1,KEKE ZANAHORIA,4,18/03/2019,5,10059,LA MOLINA
242109,BLG01,GRANOLA,2,18/03/2019,6,10038,LA MOLINA
242110,BLMA1,MIEL DE AVEJA,2,18/03/2019,8,10231,JESUS MARIA
242111,BLAI1,ARROZ INTEGRAL,3,18/03/2019,6,10123,SAN MIGUEL
242112,BLP01,PROPOLEO,1,18/03/2019,6,10017,JESUS MARIA
242113,BLAI1,ARROZ INTEGRAL,1,18/03/2019,6,10167,JESUS MARIA
242114,BLSV1,SNEAKER VEGANO,1,18/03/2019,4,10083,SAN JUAN DE LURIGANCHO
242115,BLGA1,GALLETA AVENA,40,18/03/2019,2,10096,SAN BORJA
242116,BLP01,PROPOLEO,1,18/03/2019,6,10065,SAN BORJA
242117,BLSV1,SNEAKER VEGANO,2,18/03/2019,4,10239,LA MOLINA
242118,BLSV1,SNEAKER VEGANO,6,18/03/2019,4,10191,PUEBLO LIBRE
242119,BLMF1,MIX FRUTOS,2,19/03/2019,3,10017,SURQUILLO
242120,BLMA1,MIEL DE AVEJA,2,19/03/2019,8,10142,JESUS MARIA
242121,BLP01,PROPOLEO,6,19/03/2019,6,10082,JESUS MARIA
242122,BLSI1,SACHA INCHI,120,19/03/2019,10,10004,SAN BORJA
242123,BLSI1,SACHA INCHI,6,19/03/2019,10,10091,BREÑA
242124,BLG01,GRANOLA,1,19/03/2019,6,10086,SAN BORJA
242125,BLSI1,SACHA INCHI,-1,19/03/2019,10,10127,JESUS MARIA
242126,BLSI1,SACHA INCHI,8,19/03/2019,10,10191,JESUS MARIA
242127,BLSI1,SACHA INCHI,2,19/03/2019,10,10081,JESUS MARIA
242128,BLP01,PROPOLEO,3,19/03/2019,6,10022,JESUS MARIA
242129,BLAI1,ARROZ INTEGRAL,2,19/03/2019,6,10192,SAN BORJA
242130,BLS01,SABILA,1,19/03/2019,5,10137,JESUS MARIA
242131,BLG01,GRANOLA,1,19/03/2019,6,10029,JESUS MARIA
242132,BLSI1,SACHA INCHI,2,19/03/2019,10,10189,JESUS MARIA
242133,BLP01,PROPOLEO,1,19/03/2019,6,10052,JESUS MARIA
242134,BLAL1,ACEITE LINAZA,-2,20/03/2019,9,10101,JESUS MARIA
242135,BLG01,GRANOLA,1,20/03/2019,6,10248,SAN BORJA
242136,BLG01,GRANOLA,3,20/03/2019,6,10101,CERCADO
242137,BLAL1,ACEITE LINAZA,12,20/03/2019,9,10182,JESUS MARIA
242138,BLG01,GRANOLA,2,20/03/2019,6,10161,JESUS MARIA
242139,BLAL1,ACEITE LINAZA,36,20/03/2019,9,10156,JESUS MARIA
242140,BLG01,GRANOLA,2,20/03/2019,6,10150,BREÑA
242141,BLGA1,GALLETA AVENA,1,20/03/2019,2,10068,SAN MARTIN
242142,BLSI1,SACHA INCHI,10,20/03/2019,10,10102,CERCADO
242143,BLSI1,SACHA INCHI,1,20/03/2019,10,10153,SAN BORJA
242144,BLMF1,MIX FRUTOS,5,21/03/2019,3,10032,SAN BORJA
242145,BLKG1,KEKE GUINDON,4,21/03/2019,5,10011,LA MOLINA
242146,BLMF1,MIX FRUTOS,1,21/03/2019,3,10093,SAN ISIDRO
242147,BLSI1,SACHA INCHI,12,21/03/2019,10,10040,SAN BORJA
242148,BLG01,GRANOLA,5,21/03/2019,6,10196,SAN BORJA
242149,BLOJ1,OJUELAS,12,21/03/2019,3,10003,MIRAFLORES
242150,BLAI1,ARROZ INTEGRAL,1,21/03/2019,6,10036,JESUS MARIA
242151,BLMA1,MIEL DE AVEJA,1,21/03/2019,8,10228,JESUS MARIA
242152,BLKG1,KEKE GUINDON,18,21/03/2019,5,10104,LA MOLINA
242153,BLAI1,ARROZ INTEGRAL,2,21/03/2019,6,10214,MIRAFLORES
242154,BLCC1,CAMU CAMU,1,21/03/2019,10,10098,CERCADO
242155,BLG01,GRANOLA,2,21/03/2019,6,10099,JESUS MARIA
242156,BLP01,PROPOLEO,12,22/03/2019,6,10162,JESUS MARIA
242157,BLP01,PROPOLEO,3,22/03/2019,6,10110,LA MOLINA
242158,BLG01,GRANOLA,7,22/03/2019,6,10080,SAN BORJA
242159,BLMF1,MIX FRUTOS,10,22/03/2019,3,10202,SAN MIGUEL
242160,BLG01,GRANOLA,12,22/03/2019,6,10198,JESUS MARIA
242161,BLMA1,MIEL DE AVEJA,12,22/03/2019,8,10024,JESUS MARIA
242162,BLSI1,SACHA INCHI,-8,22/03/2019,10,10248,SAN BORJA
242163,BLMA1,MIEL DE AVEJA,3,22/03/2019,8,10130,MIRAFLORES
242164,BLKZ1,KEKE ZANAHORIA,12,22/03/2019,5,10076,SAN BORJA
242165,BLG01,GRANOLA,1,22/03/2019,6,10071,SAN BORJA
242166,BLP01,PROPOLEO,1,22/03/2019,6,10135,JESUS MARIA
242167,BLMA1,MIEL DE AVEJA,12,22/03/2019,8,10137,JESUS MARIA
242168,BLC01,QUINUA,24,23/03/2019,6,10143,MAGDALENA
242169,BLSI1,SACHA INCHI,1,23/03/2019,10,10192,JESUS MARIA
242170,BLSI1,SACHA INCHI,30,23/03/2019,10,10049,LOS OLIVOS
242171,BLSV1,SNEAKER VEGANO,1,23/03/2019,4,10108,JESUS MARIA
242172,BLMA1,MIEL DE AVEJA,4,23/03/2019,8,10107,SAN MIGUEL
242173,BLKZ1,KEKE ZANAHORIA,32,23/03/2019,5,10184,JESUS MARIA
242174,BLKG1,KEKE GUINDON,2,23/03/2019,5,10013,LA MOLINA
242175,BLSI1,SACHA INCHI,1,23/03/2019,10,10048,JESUS MARIA
242176,BLKG1,KEKE GUINDON,1,23/03/2019,5,10187,LA MOLINA
242177,BLSI1,SACHA INCHI,1,23/03/2019,10,10022,LOS OLIVOS
242178,BLG01,GRANOLA,3,23/03/2019,6,10230,JESUS MARIA
242179,BLAL1,ACEITE LINAZA,1,23/03/2019,9,10238,JESUS MARIA
242180,BLSI1,SACHA INCHI,1,23/03/2019,10,10134,JESUS MARIA
242181,BLSV1,SNEAKER VEGANO,4,23/03/2019,4,10064,JESUS MARIA
242182,BLAI1,ARROZ INTEGRAL,1,24/03/2019,6,10175,LA MOLINA
242183,BLS01,SABILA,3,24/03/2019,5,10190,CERCADO
242184,BLAI1,ARROZ INTEGRAL,1,24/03/2019,6,10168,SAN BORJA
242185,BLMC1,MATE DE COCA,2,24/03/2019,5,10051,SAN MARTIN
242186,BLAI1,ARROZ INTEGRAL,6,24/03/2019,6,10168,MIRAFLORES
242187,BLSI1,SACHA INCHI,2,24/03/2019,10,10239,JESUS MARIA
242188,BLAL1,ACEITE LINAZA,1,24/03/2019,9,10186,JESUS MARIA
242189,BLMF1,MIX FRUTOS,2,24/03/2019,3,10168,BARRANCO
242190,BLCC1,CAMU CAMU,4,25/03/2019,10,10229,JESUS MARIA
242191,BLG01,GRANOLA,2,25/03/2019,6,10134,LA MOLINA
242192,BLMA1,MIEL DE AVEJA,2,25/03/2019,8,10077,JESUS MARIA
242193,BLC01,QUINUA,3,25/03/2019,6,10063,JESUS MARIA
242194,BLC01,QUINUA,12,25/03/2019,6,10183,JESUS MARIA
242195,BLMA1,MIEL DE AVEJA,2,25/03/2019,8,10241,JESUS MARIA
242196,BLP01,PROPOLEO,12,25/03/2019,6,10058,JESUS MARIA
242197,BLSV1,SNEAKER VEGANO,6,25/03/2019,4,10125,SAN BORJA
242198,BLAI1,ARROZ INTEGRAL,8,25/03/2019,6,10231,MIRAFLORES
242199,BLSI1,SACHA INCHI,2,25/03/2019,10,10022,SAN BORJA
242200,BLAI1,ARROZ INTEGRAL,2,25/03/2019,6,10010,LA MOLINA
242201,BLAC2,ACEITE DE COCO,2,25/03/2019,9,10091,LINCE
242202,BLC01,QUINUA,3,25/03/2019,6,10106,JESUS MARIA
242203,BLMC1,MATE DE COCA,12,25/03/2019,5,10031,SAN BORJA
242204,BLMA1,MIEL DE AVEJA,1,25/03/2019,8,10202,JESUS MARIA
242205,BLAL1,ACEITE LINAZA,2,25/03/2019,9,10024,JESUS MARIA
242206,BLMA1,MIEL DE AVEJA,24,25/03/2019,8,10179,JESUS MARIA
242207,BLSV1,SNEAKER VEGANO,1,26/03/2019,4,10014,CERCADO
242208,BLCC1,CAMU CAMU,2,26/03/2019,10,10101,JESUS MARIA
242209,BLSV1,SNEAKER VEGANO,2,26/03/2019,4,10081,BREÑA
242210,BLAL1,ACEITE LINAZA,1,26/03/2019,9,10112,JESUS MARIA
242211,BLSI1,SACHA INCHI,12,26/03/2019,10,10076,JESUS MARIA
242212,BLCC1,CAMU CAMU,1,26/03/2019,10,10128,PUEBLO LIBRE
242213,BLOJ1,OJUELAS,12,26/03/2019,3,10059,JESUS MARIA
242214,BLAL1,ACEITE LINAZA,1,26/03/2019,9,10100,LA MOLINA
242215,BLA01,ALGARROBINA,12,26/03/2019,8,10166,JESUS MARIA
242216,BLMF1,MIX FRUTOS,1,26/03/2019,3,10236,JESUS MARIA
242217,BLAI1,ARROZ INTEGRAL,2,26/03/2019,6,10090,JESUS MARIA
242218,BLMF1,MIX FRUTOS,12,27/03/2019,3,10076,BARRANCO
242219,BLAI1,ARROZ INTEGRAL,3,27/03/2019,6,10017,SAN BORJA
242220,BLP01,PROPOLEO,1,27/03/2019,6,10133,LA VICTORIA
242221,BLMF1,MIX FRUTOS,2,27/03/2019,3,10046,SURQUILLO
242222,BLAI1,ARROZ INTEGRAL,10,27/03/2019,6,10093,MIRAFLORES
242223,BLP01,PROPOLEO,1,27/03/2019,6,10007,JESUS MARIA
242224,BLSI1,SACHA INCHI,1,27/03/2019,10,10208,JESUS MARIA
242225,BLC01,CACAO,3,27/03/2019,5,10246,JESUS MARIA
242226,BLG01,GRANOLA,3,27/03/2019,6,10084,JESUS MARIA
242227,BLKG1,KEKE GUINDON,5,27/03/2019,5,10131,LA MOLINA
242228,BLMF1,MIX FRUTOS,1,27/03/2019,3,10107,SAN MARTIN
242229,BLSI1,SACHA INCHI,3,27/03/2019,10,10157,JESUS MARIA
242230,BLMF1,MIX FRUTOS,12,28/03/2019,3,10020,SURQUILLO
242231,BLCC1,CAMU CAMU,12,28/03/2019,10,10114,PUEBLO LIBRE
242232,BLSV1,SNEAKER VEGANO,3,28/03/2019,4,10208,JESUS MARIA
242233,BLSI1,SACHA INCHI,48,28/03/2019,10,10025,LA MOLINA
242234,BLG01,GRANOLA,4,28/03/2019,6,10200,SAN BORJA
242235,BLAI1,ARROZ INTEGRAL,10,28/03/2019,6,10016,JESUS MARIA
242236,BLC01,QUINUA,4,28/03/2019,6,10203,MAGDALENA
242237,BLP01,PROPOLEO,1,28/03/2019,6,10194,JESUS MARIA
242238,BLSI1,SACHA INCHI,5,28/03/2019,10,10061,SAN JUAN DE LURIGANCHO
242239,BLG01,GRANOLA,-30,28/03/2019,6,10227,LA MOLINA
242240,BLSV1,SNEAKER VEGANO,1,28/03/2019,4,10166,PUEBLO LIBRE
242241,BLGA2,GALLETA AVENA,2,28/03/2019,2,10226,SAN MIGUEL
242242,BLAI1,ARROZ INTEGRAL,2,28/03/2019,6,10229,JESUS MARIA
242243,BLG01,GRANOLA,6,29/03/2019,6,10248,SAN BORJA
242244,BLMA1,MIEL DE AVEJA,24,29/03/2019,8,10163,SAN MARTIN
242245,BLAL1,ACEITE LINAZA,1,29/03/2019,9,10242,JESUS MARIA
242246,BLSI1,SACHA INCHI,12,29/03/2019,10,10200,LA MOLINA
242247,BLAI1,ARROZ INTEGRAL,1,29/03/2019,6,10067,JESUS MARIA
242248,BLSI1,SACHA INCHI,1,29/03/2019,10,10110,JESUS MARIA
242249,BLAI1,ARROZ INTEGRAL,12,30/03/2019,6,10034,LA MOLINA
242250,BLP01,PROPOLEO,12,30/03/2019,6,10139,CERCADO
242251,BLSI1,SACHA INCHI,48,30/03/2019,10,10084,JESUS MARIA
242252,BLP01,PROPOLEO,12,30/03/2019,6,10078,JESUS MARIA
242253,BLOJ1,OJUELAS,8,30/03/2019,3,10035,JESUS MARIA
242254,BLMF1,MIX FRUTOS,1,30/03/2019,3,10147,SAN LUIS
242255,BLMA1,MIEL DE AVEJA,2,30/03/2019,8,10004,JESUS MARIA
242256,BLSV1,SNEAKER VEGANO,1,30/03/2019,4,10023,JESUS MARIA
242257,BLMF1,MIX FRUTOS,13,30/03/2019,3,10170,SAN MARTIN
242258,BLP01,PROPOLEO,3,30/03/2019,6,10063,JESUS MARIA
242259,BLG01,GRANOLA,1,30/03/2019,6,10104,SAN BORJA
242260,BLP01,PROPOLEO,12,30/03/2019,6,10051,SAN BORJA
242261,BLAL1,ACEITE LINAZA,12,30/03/2019,9,10133,SAN BORJA
242262,BLSV1,SNEAKER VEGANO,6,30/03/2019,4,10121,JESUS MARIA
242263,BLGA1,GALLETA AVENA,3,31/03/2019,2,10015,SURQUILLO
242264,BLSV1,SNEAKER VEGANO,1,31/03/2019,4,10237,SAN JUAN DE LURIGANCHO
242265,BLG01,GRANOLA,1,31/03/2019,6,10154,SAN JUAN DE LURIGANCHO
242266,BLMA1,MIEL DE AVEJA,1,31/03/2019,8,10093,SAN ISIDRO
242267,BLA01,ALGARROBINA,1,31/03/2019,8,10098,JESUS MARIA
242268,BLG01,GRANOLA,1,31/03/2019,6,10219,CERCADO
242269,BLC01,QUINUA,5,31/03/2019,6,10102,MAGDALENA
242270,BLP01,PROPOLEO,2,31/03/2019,6,10185,LA MOLINA
242271,BLSI1,SACHA INCHI,4,31/03/2019,10,10232,JESUS MARIA
242272,BLKG1,KEKE GUINDON,6,31/03/2019,5,10113,SAN BORJA
242273,BLAI1,ARROZ INTEGRAL,5,31/03/2019,6,10161,SAN MIGUEL
242274,BLMA1,MIEL DE AVEJA,1,31/03/2019,8,10121,SAN ISIDRO
242275,BLSI1,SACHA INCHI,1,31/03/2019,10,10224,BREÑA
242276,BLG01,GRANOLA,7,31/03/2019,6,10199,JESUS MARIA
242277,BLBE1,BARRA ENERGETICA,12,31/03/2019,2,10197,JESUS MARIA
242278,BLC01,QUINUA,12,1/04/2019,6,10224,LINCE
242279,BLMF1,MIX FRUTOS,2,1/04/2019,3,10106,BARRANCO
242280,BLAL1,ACEITE LINAZA,1,1/04/2019,9,10170,JESUS MARIA
242281,BLG01,GRANOLA,48,1/04/2019,6,10032,JESUS MARIA
242282,BLSV1,SNEAKER VEGANO,24,1/04/2019,4,10103,SAN BORJA
242283,BLSI1,SACHA INCHI,12,1/04/2019,10,10035,PUEBLO LIBRE
242284,BLKZ1,KEKE ZANAHORIA,12,1/04/2019,5,10012,JESUS MARIA
242285,BLBE1,BARRA ENERGETICA,6,1/04/2019,2,10184,JESUS MARIA
242286,BLOJ1,OJUELAS,2,1/04/2019,3,10140,SAN BORJA
242287,BLMA1,MIEL DE AVEJA,4,1/04/2019,8,10059,JESUS MARIA
242288,BLGA1,GALLETA AVENA,1,1/04/2019,2,10014,SURQUILLO
242289,BLMF1,MIX FRUTOS,1,1/04/2019,3,10162,JESUS MARIA
242290,BLG01,GRANOLA,3,1/04/2019,6,10091,PUEBLO LIBRE
242291,BLAC1,ACEITE DE COCO,1,1/04/2019,9,10187,JESUS MARIA
242292,BLC01,QUINUA,1,1/04/2019,6,10137,JESUS MARIA
242293,BLG01,GRANOLA,5,1/04/2019,6,10069,LA VICTORIA
242294,BLSI1,SACHA INCHI,1,1/04/2019,10,10103,JESUS MARIA
242295,BLG01,GRANOLA,24,2/04/2019,6,10084,JESUS MARIA
242296,BLSI1,SACHA INCHI,12,2/04/2019,10,10222,LINCE
242297,BLG01,GRANOLA,2,2/04/2019,6,10051,SAN JUAN DE LURIGANCHO
242298,BLAI1,ARROZ INTEGRAL,24,2/04/2019,6,10221,SAN MARTIN
242299,BLSV1,SNEAKER VEGANO,4,2/04/2019,4,10198,JESUS MARIA
242300,BLMC1,MATE DE COCA,1,2/04/2019,5,10128,SAN MARTIN
242301,BLKG1,KEKE GUINDON,24,2/04/2019,5,10029,JESUS MARIA
242302,BLKG1,KEKE GUINDON,1,2/04/2019,5,10158,JESUS MARIA
242303,BLAI1,ARROZ INTEGRAL,2,2/04/2019,6,10049,JESUS MARIA
242304,BLMC1,MATE DE COCA,2,2/04/2019,5,10198,JESUS MARIA
242305,BLG01,GRANOLA,18,2/04/2019,6,10103,JESUS MARIA
242306,BLAI1,ARROZ INTEGRAL,4,2/04/2019,6,10219,JESUS MARIA
242307,BLG01,GRANOLA,8,3/04/2019,6,10096,CERCADO
242308,BLKG1,KEKE GUINDON,1,3/04/2019,5,10187,LA MOLINA
242309,BLAI1,ARROZ INTEGRAL,1,3/04/2019,6,10175,SAN BORJA
242310,BLAI1,ARROZ INTEGRAL,1,3/04/2019,6,10149,SAN JUAN DE MIRAFLORES
242311,BLP01,PROPOLEO,1,3/04/2019,6,10051,SAN BORJA
242312,BLMA1,MIEL DE AVEJA,2,3/04/2019,8,10163,JESUS MARIA
242313,BLSV1,SNEAKER VEGANO,1,3/04/2019,4,10061,JESUS MARIA
242314,BLC01,QUINUA,5,3/04/2019,6,10020,JESUS MARIA
242315,BLMF1,MIX FRUTOS,31,3/04/2019,3,10002,JESUS MARIA
242316,BLP01,PROPOLEO,1,3/04/2019,6,10017,JESUS MARIA
242317,BLKG1,KEKE GUINDON,10,3/04/2019,5,10030,LA MOLINA
242318,BLSV1,SNEAKER VEGANO,5,3/04/2019,4,10122,LA MOLINA
242319,BLC01,QUINUA,3,4/04/2019,6,10042,MAGDALENA
242320,BLMF1,MIX FRUTOS,3,4/04/2019,3,10116,SAN BORJA
242321,BLKG1,KEKE GUINDON,2,4/04/2019,5,10185,SAN BORJA
242322,BLC01,CACAO,1,4/04/2019,5,10141,JESUS MARIA
242323,BLSI1,SACHA INCHI,1,4/04/2019,10,10049,CERCADO
242324,BLG01,GRANOLA,1,4/04/2019,6,10140,LA MOLINA
242325,BLSI1,SACHA INCHI,1,4/04/2019,10,10029,JESUS MARIA
242326,BLC01,QUINUA,12,4/04/2019,6,10006,MAGDALENA
242327,BLAI1,ARROZ INTEGRAL,72,4/04/2019,6,10024,BARRANCO
242328,BLAL1,ACEITE LINAZA,1,4/04/2019,9,10123,JESUS MARIA
242329,BLP01,PROPOLEO,1,4/04/2019,6,10043,LA MOLINA
242330,BLP01,PROPOLEO,12,4/04/2019,6,10013,JESUS MARIA
242331,BLSI1,SACHA INCHI,1,4/04/2019,10,10004,JESUS MARIA
242332,BLG01,GRANOLA,6,5/04/2019,6,10185,LA MOLINA
242333,BLSV1,SNEAKER VEGANO,12,5/04/2019,4,10150,JESUS MARIA
242334,BLG01,GRANOLA,2,5/04/2019,6,10009,PUEBLO LIBRE
242335,BLMC1,MATE DE COCA,1,5/04/2019,5,10136,SAN BORJA
242336,BLGA1,GALLETA AVENA,4,5/04/2019,2,10110,MIRAFLORES
242337,BLKG1,KEKE GUINDON,6,5/04/2019,5,10094,LA MOLINA
242338,BLG01,GRANOLA,6,5/04/2019,6,10058,LA MOLINA
242339,BLG01,GRANOLA,2,5/04/2019,6,10017,SAN BORJA
242340,BLSV1,SNEAKER VEGANO,5,5/04/2019,4,10070,JESUS MARIA
242341,BLSI1,SACHA INCHI,6,5/04/2019,10,10136,CERCADO
242342,BLSI1,SACHA INCHI,2,5/04/2019,10,10098,JESUS MARIA
242343,BLAI1,ARROZ INTEGRAL,1,5/04/2019,6,10192,SURQUILLO
